15.122806451612904	1996/03	
14.215866666666667	1996/04	
13.094548387096774	1996/05	
12.083833333333333	1996/06	
10.164258064516126	1996/07	
8.180451612903227	1996/08	
7.582533333333333	1996/09	
9.160967741935487	1996/10	
10.4017	1996/11	
12.86125806451613	1996/12	
14.41748387096774	1997/01	
15.436714285714288	1997/02	
15.467516129032258	1997/03	
14.563033333333331	1997/04	
13.177161290322582	1997/05	
11.73836666666667	1997/06	
9.410838709677419	1997/07	
7.285032258064518	1997/08	
6.686333333333334	1997/09	
8.336548387096776	1997/10	
10.684166666666668	1997/11	
13.076193548387096	1997/12	
14.720516129032259	1998/01	
15.745821428571428	1998/02	
15.598096774193545	1998/03	
14.89193333333333	1998/04	
13.589838709677416	1998/05	
11.7057	1998/06	
9.415161290322581	1998/07	
7.5088709677419345	1998/08	
6.536033333333334	1998/09	
8.451870967741934	1998/10	
10.440599999999998	1998/11	
12.758645161290323	1998/12	
14.359387096774194	1999/01	
15.308928571428572	1999/02	
15.397677419354839	1999/03	
15.083899999999998	1999/04	
13.750967741935483	1999/05	
11.779166666666667	1999/06	
9.488290322580644	1999/07	
7.225580645161292	1999/08	
6.116866666666666	1999/09	
8.602806451612903	1999/10	
10.796466666666667	1999/11	
12.641193548387099	1999/12	
14.220354838709678	2000/01	
15.14148275862069	2000/02	
15.22483870967742	2000/03	
14.558166666666665	2000/04	
13.15267741935484	2000/05	
11.665233333333335	2000/06	
9.512999999999998	2000/07	
7.168322580645163	2000/08	
6.2460666666666675	2000/09	
8.37941935483871	2000/10	
10.3211	2000/11	
12.63725806451613	2000/12	
14.202612903225805	2001/01	
15.211142857142859	2001/02	
15.516322580645163	2001/03	
14.856833333333332	2001/04	
13.509612903225808	2001/05	
11.455933333333336	2001/06	
9.070354838709674	2001/07	
7.460806451612903	2001/08	
6.732166666666667	2001/09	
8.298290322580646	2001/10	
10.65783333333333	2001/11	
12.490741935483872	2001/12	
14.272612903225808	2002/01	
15.342357142857143	2002/02	
15.34890322580645	2002/03	
14.299433333333333	2002/04	
12.970612903225804	2002/05	
11.583400000000001	2002/06	
9.274161290322581	2002/07	
6.599000000000002	2002/08	
5.827133333333332	2002/09	
8.161903225806453	2002/10	
10.341866666666668	2002/11	
12.608451612903227	2002/12	
14.39083870967742	2003/01	
15.193142857142856	2003/02	
15.484903225806452	2003/03	
14.512066666666668	2003/04	
13.016064516129031	2003/05	
11.604033333333335	2003/06	
9.21477419354839	2003/07	
6.935870967741936	2003/08	
6.1161	2003/09	
7.848290322580646	2003/10	
10.125333333333336	2003/11	
12.588354838709677	2003/12	
14.026419354838707	2004/01	
14.914379310344827	2004/02	
14.992580645161292	2004/03	
13.987333333333334	2004/04	
12.558419354838707	2004/05	
11.447066666666668	2004/06	
9.431354838709677	2004/07	
6.854838709677417	2004/08	
5.984500000000001	2004/09	
7.925290322580645	2004/10	
10.343266666666667	2004/11	
12.553580645161292	2004/12	
13.661451612903226	2005/01	
14.372857142857143	2005/02	
14.686612903225807	2005/03	
14.089833333333335	2005/04	
12.911096774193545	2005/05	
11.162033333333333	2005/06	
8.648741935483871	2005/07	
6.301129032258063	2005/08	
5.5037666666666665	2005/09	
7.351967741935484	2005/10	
10.216333333333333	2005/11	
12.22761290322581	2005/12	
13.46558064516129	2006/01	
14.324964285714284	2006/02	
14.420967741935483	2006/03	
13.905866666666668	2006/04	
12.517354838709675	2006/05	
10.9195	2006/06	
8.459838709677419	2006/07	
6.4956129032258065	2006/08	
5.862433333333334	2006/09	
7.541096774193549	2006/10	
9.658733333333336	2006/11	
11.95467741935484	2006/12	
13.703032258064518	2007/01	
14.513249999999998	2007/02	
14.542096774193551	2007/03	
13.845200000000002	2007/04	
12.779677419354844	2007/05	
11.220066666666668	2007/06	
7.942838709677419	2007/07	
5.3423225806451615	2007/08	
4.267266666666667	2007/09	
6.039709677419355	2007/10	
9.760166666666665	2007/11	
12.033967741935484	2007/12	
13.887258064516129	2008/01	
14.95344827586207	2008/02	
15.17890322580645	2008/03	
14.351933333333335	2008/04	
12.973999999999997	2008/05	
11.208333333333336	2008/06	
8.677935483870968	2008/07	
5.913064516129031	2008/08	
4.687433333333334	2008/09	
7.349870967741936	2008/10	
10.342866666666668	2008/11	
12.35848387096774	2008/12	
13.913709677419355	2009/01	
14.811535714285714	2009/02	
14.983612903225803	2009/03	
14.495633333333334	2009/04	
13.186709677419351	2009/05	
11.320266666666663	2009/06	
8.465451612903225	2009/07	
6.135741935483872	2009/08	
5.261633333333334	2009/09	
6.920322580645161	2009/10	
9.771733333333334	2009/11	
12.199870967741937	2009/12	
13.739064516129032	2010/01	
14.581428571428571	2010/02	
15.136709677419352	2010/03	
14.658733333333336	2010/04	
12.866096774193547	2010/05	
10.5851	2010/06	
8.074677419354838	2010/07	
5.874903225806451	2010/08	
4.865066666666666	2010/09	
6.9839032258064515	2010/10	
9.613966666666668	2010/11	
11.830838709677419	2010/12	
13.463967741935488	2011/01	
14.363035714285715	2011/02	
14.546516129032263	2011/03	
14.107799999999997	2011/04	
12.68077419354839	2011/05	
10.748666666666667	2011/06	
7.724387096774194	2011/07	
5.502451612903226	2011/08	
4.561333333333334	2011/09	
6.464548387096774	2011/10	
9.7718	2011/11	
12.15358064516129	2011/12	
13.72941935483871	2012/01	
14.553344827586209	2012/02	
15.19625806451613	2012/03	
14.625766666666665	2012/04	
13.011806451612904	2012/05	
10.674533333333331	2012/06	
7.671774193548388	2012/07	
4.723290322580647	2012/08	
3.5656000000000003	2012/09	
5.885870967741937	2012/10	
9.387966666666667	2012/11	
12.00638709677419	2012/12	
13.702645161290324	2013/01	
14.723535714285715	2013/02	
15.032032258064516	2013/03	
14.298733333333335	2013/04	
12.99725806451613	2013/05	
11.360133333333332	2013/06	
8.131677419354839	2013/07	
6.013516129032258	2013/08	
5.208266666666666	2013/09	
7.4548387096774205	2013/10	
9.939033333333333	2013/11	
12.184258064516127	2013/12	
13.647483870967742	2014/01	
14.417571428571426	2014/02	
14.757516129032256	2014/03	
14.087866666666667	2014/04	
12.700709677419352	2014/05	
11.032599999999999	2014/06	
8.108451612903226	2014/07	
6.077870967741935	2014/08	
5.219933333333333	2014/09	
7.232451612903224	2014/10	
10.1146	2014/11	
12.35258064516129	2014/12	
13.602322580645163	2015/01	
14.40064285714286	2015/02	
14.370516129032257	2015/03	
13.89316666666667	2015/04	
12.46809677419355	2015/05	
10.878899999999996	2015/06	
8.377870967741936	2015/07	
5.59874193548387	2015/08	
4.615766666666667	2015/09	
6.966225806451613	2015/10	
9.846166666666669	2015/11	
12.044774193548388	2015/12	
13.456774193548386	2016/01	
14.202724137931034	2016/02	
14.39993548387097	2016/03	
13.681266666666666	2016/04	
11.92441935483871	2016/05	
10.4129	2016/06	
7.937548387096774	2016/07	
5.370548387096773	2016/08	
4.528499999999999	2016/09	
6.081645161290322	2016/10	
8.657833333333333	2016/11	
11.45941935483871	2016/12	
13.190129032258067	2017/01	
14.119428571428571	2017/02	
14.29006451612903	2017/03	
13.753466666666668	2017/04	
12.630451612903226	2017/05	
10.756400000000003	2017/06	
7.9393548387096775	2017/07	
5.480645161290323	2017/08	
4.821900000000001	2017/09	
6.7671290322580635	2017/10	
9.492833333333333	2017/11	
11.742677419354841	2017/12	
13.077354838709674	2018/01	
13.967250000000003	2018/02	
14.297580645161291	2018/03	
13.696066666666669	2018/04	
12.232032258064516	2018/05	
10.777500000000002	2018/06	
8.26809677419355	2018/07	
5.614806451612902	2018/08	
4.785233333333333	2018/09	
6.134096774193549	2018/10	
9.823133333333333	2018/11	
11.861483870967742	2018/12	
